"sku","parent_sku","locale","attribute_family_code","type","categories","images","name","description","short_description","status","visible_individually","length","width","height","weight","price","special_price","special_price_from","special_price_to","url_key","meta_title","meta_keywords","meta_description","manage_stock","inventories","related_skus","cross_sell_skus","up_sell_skus","tax_status","tax_category_id","global_unique_id","cases_in_stock","custom_product_subtitle","pack_quantity","low_stock_amount","pmp_or_not","max_order","por_percentage","product_size","prom_id","prom_start","promo_end","total_sales","rrp_price","outer_pack_size","shipping_class","configurable_variants","priority","errors"
"110845","","en","variant_family","simple","WINE/ROSE WINE","110845.webp","ECHO FALLS ROSE WINE","ECHO FALLS ROSE WINE","ECHO FALLS ROSE WINE","1","1","","","","10","26.49","0","01/09/2025","07/09/2025","echo-falls-rose-wine-110845","","","","6","default=6","","","","19","1","","6","6x75CL","","","PLAIN","0","23.35","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","6.99","","No Shipping class","0","58",""
"89883","","en","variant_family","simple","WINE/RED WINE","89883.webp","HARDYS VR CABERNET SAUVIGNON RED WINE","HARDYS VR CABERNET SAUVIGNON RED WINE","HARDYS VR CABERNET SAUVIGNON RED WINE","1","1","","","","10","27.49","0","01/09/2025","07/09/2025","hardys-vr-cabernet-sauvignon-red-wine-89883","","","","12","default=5","","","","19","1","","12","6x75CL","","","PLAIN","0","18.48","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","6.99","","No Shipping class","0","59",""
"90136","","en","variant_family","simple","WINE/WHITE WINE","90136.webp","HARDYS VR CHARDONNAY","HARDYS VR CHARDONNAY","HARDYS VR CHARDONNAY","1","1","","","","10","27.49","0","01/09/2025","07/09/2025","hardys-vr-chardonnay-90136","","","","40","default=16","","","","19","1","","40","6x75CL","","","PLAIN","0","18.48","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","6.99","","No Shipping class","0","60",""
"90788","","en","variant_family","simple","WINE/WHITE WINE","90788.webp","HARDYS VR PINOT GRIGIO","HARDYS VR PINOT GRIGIO","HARDYS VR PINOT GRIGIO","1","1","","","","10","27.49","0","01/09/2025","07/09/2025","hardys-vr-pinot-grigio-90788","","","","39","default=7","","","","19","1","","39","6x75CL","","","PLAIN","0","18.48","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","6.99","","No Shipping class","0","61",""
"49572","","en","variant_family","simple","WINE/PORT, SHERRY, VERMOUTH & FORTIFIED WINE","49572.webp","CHERRY B NRB 4PACK","CHERRY B NRB 4PACK","CHERRY B NRB 4PACK","1","1","","","","10","34.99","0","01/09/2025","07/09/2025","cherry-b-nrb-4pack-49572","","","","53","default=15","","","","19","1","","53","6x200ml","","","PLAIN","0","25.95","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","9.99","","No Shipping class","0","62",""
"57718","","en","variant_family","simple","WATER/STILL WATER","0","EVIAN WATER","EVIAN WATER","EVIAN WATER","1","1","","","","10","5.99","0","01/09/2025","07/09/2025","evian-water-57718","","","","1159","default=1237","","","","19","1","","1159","8x1.5LTR","","","PLAIN","10","30.64","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.49","","No Shipping class","0","63",""
"29841","","en","variant_family","simple","WATER/STILL WATER","0","VOLVIC WATER 1LTR","VOLVIC WATER 1LTR","VOLVIC WATER 1LTR","1","1","","","","10","5.99","0","01/09/2025","07/09/2025","volvic-water-1ltr-29841","","","","647","default=338","","","","19","1","","647","12x1LTR","","","PLAIN","10","25.81","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.05","","No Shipping class","0","64",""
"87982","","en","variant_family","configurable","SPIRITS/VODKA","87982.webp","CIROC APPLE VODKA","CIROC APPLE VODKA","CIROC APPLE VODKA","1","1","","","","0","0","0","01/09/2025","07/09/2025","ciroc-apple-vodka-87982","","","","57","0","","","","0","0","","9","1x70CL","","","PLAIN","0","20.01","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","32.99","","No Shipping class","sku=87982a,pack_size=Pack 1|sku=87982c,pack_size=Pack 2","65","The special price field must be less than 0."
"901589","","en","variant_family","simple","GROCERY/SALT, HERB & SPICES","901589.webp","LOCAL LIVING TABLE SALT DRUM PMP £1.19","LOCAL LIVING TABLE SALT DRUM PMP £1.19","LOCAL LIVING TABLE SALT DRUM PMP £1.19","1","1","","","","10","10.49","0","01/09/2025","07/09/2025","local-living-table-salt-drum-pmp-ps119-901589","","","","41","default=48","","","","19","3","","41","12x750G","","","PMP","0","25.14","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.19","","No Shipping class","0","66",""
"901599","","en","variant_family","simple","GROCERY/SALT, HERB & SPICES","0","LOCAL LIVING COOKING SALT BAGS PM £1.75","LOCAL LIVING COOKING SALT BAGS PM £1.75","LOCAL LIVING COOKING SALT BAGS PM £1.75","1","1","","","","10","6.49","0","01/09/2025","07/09/2025","local-living-cooking-salt-bags-pm-ps175-901599","","","","24","default=30","","","","19","3","","24","6x1.5 KG","","","PMP","0","36.29","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.75","","No Shipping class","0","67",""
"902285","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/LAUNDRY","902285.webp","DAZ PDS 12'S £3.29","DAZ PDS 12'S £3.29","DAZ PDS 12'S £3.29","1","1","","","","10","8.59","0","01/09/2025","07/09/2025","daz-pds-12s-ps329-902285","","","","8","default=6","","","","19","1","","8","4x12'S","","","PMP","0","21.67","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","3.29","","No Shipping class","0","68",""
"903098","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/LAUNDRY","903098.webp","DAZ WASHING POWDER 14W PMP £3.89","DAZ WASHING POWDER 14W PMP £3.89","DAZ WASHING POWDER 14W PMP £3.89","1","1","","","","10","14.99","0","01/09/2025","07/09/2025","daz-washing-powder-14w-pmp-ps389-903098","","","","9","default=4","","","","19","1","","9","8x700G","","","PMP","0","20.99","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","3.89","","No Shipping class","0","69",""
"903402","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/TOILET ROLL","903402.webp","FAIRY FABRIC CONDITIONER 35 WASH ORIGINAL P£2.99","FAIRY FABRIC CONDITIONER 35 WASH ORIGINAL P£2.99","FAIRY FABRIC CONDITIONER 35 WASH ORIGINAL P£2.99","1","1","","","","10","13.49","0","01/09/2025","07/09/2025","fairy-fabric-conditioner-35-wash-original-pps299-903402","","","","11","default=4","","","","19","1","","11","8x1.155L","","","PMP","0","24.8","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.99","","No Shipping class","0","70",""
"903412","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/CLEANING","903412.webp","TOILET DUCK MARINE DEEP ACTION GEL MARINE PM £1.99","TOILET DUCK MARINE DEEP ACTION GEL MARINE PM £1.99","TOILET DUCK MARINE DEEP ACTION GEL MARINE PM £1.99","1","1","","","","10","7.99","0","01/09/2025","07/09/2025","toilet-duck-marine-deep-action-gel-marine-pm-ps199-903412","","","","11","default=11","","","","19","1","","11","8x750ML","","","PMP","0","39.77","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.99","","No Shipping class","0","71",""
"903413","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/CLEANING","903413.webp","DOMESTOS POWER 5 RIMBLOCK LIME PM£1.50","DOMESTOS POWER 5 RIMBLOCK LIME PM£1.50","DOMESTOS POWER 5 RIMBLOCK LIME PM£1.50","1","1","","","","10","9.19","0","01/09/2025","07/09/2025","domestos-power-5-rimblock-lime-pmps150-903413","","","","12","default=15","","","","19","1","","12","9x1PC","","","PMP","0","18.31","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.5","","No Shipping class","0","72",""
"19128","","en","variant_family","simple","HEALTH, BEAUTY & BABY PRODUCTS/DENTAL CARE","19128.webp","LISTERINE MOUTHWASH FRESH BURST","LISTERINE MOUTHWASH FRESH BURST","LISTERINE MOUTHWASH FRESH BURST","1","1","","","","10","11.99","0","01/09/2025","07/09/2025","listerine-mouthwash-fresh-burst-19128","","","","7","default=8","","","","19","1","","7","6x500ML","","","PLAIN","0","21.55","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","3.49","","No Shipping class","0","73",""
"19178","","en","variant_family","simple","HEALTH, BEAUTY & BABY PRODUCTS/DENTAL CARE","19178.webp","LISTERINE MOUTHWASH TOTAL CARE","LISTERINE MOUTHWASH TOTAL CARE","LISTERINE MOUTHWASH TOTAL CARE","1","1","","","","10","8.59","0","01/09/2025","07/09/2025","listerine-mouthwash-total-care-19178","","","","7","default=3","","","","19","1","","7","6x250ML","","","PLAIN","0","24.1","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.29","","No Shipping class","0","74",""
"199123","","en","variant_family","simple","HEALTH, BEAUTY & BABY PRODUCTS/DENTAL CARE","199123.webp","LISTERINE MOUTHWASH COOLMINT","LISTERINE MOUTHWASH COOLMINT","LISTERINE MOUTHWASH COOLMINT","1","1","","","","10","12.49","0","01/09/2025","07/09/2025","listerine-mouthwash-coolmint-199123","","","","7","default=3","","","","19","1","","7","6x500ML","","","PLAIN","0","21.55","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","3.49","","No Shipping class","0","75",""
"502274","","en","variant_family","simple","HEALTH, BEAUTY & BABY PRODUCTS/DENTAL CARE","502274.webp","COLGATE T/PASTE WHITE TEETH PM£1.00","COLGATE T/PASTE WHITE TEETH PM£1.00","COLGATE T/PASTE WHITE TEETH PM£1.00","1","1","","","","10","7.59","0","01/09/2025","07/09/2025","colgate-tpaste-white-teeth-pmps100-502274","","","","8","default=9","","","","19","1","","8","12x75ML","","","PMP","0","24.1","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1","","No Shipping class","0","76",""
"53236","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/CLEANING","53236.webp","MR MUSCLE SINK&DRAIN GEL+100% FREE","MR MUSCLE SINK&DRAIN GEL+100% FREE","MR MUSCLE SINK&DRAIN GEL+100% FREE","1","1","","","","10","18.49","0","01/09/2025","07/09/2025","mr-muscle-sinkdrain-gel100-free-53236","","","","8","default=3","","","","19","1","","8","6x1LTR","","","PLAIN","0","19.96","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","4.62","","No Shipping class","0","77",""
"75298","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/AIR FRESHENER","75298.webp","PLEDGE WOOD 5IN1 LAVENDER A/SOL","PLEDGE WOOD 5IN1 LAVENDER A/SOL","PLEDGE WOOD 5IN1 LAVENDER A/SOL","1","1","","","","10","7.25","0","01/09/2025","07/09/2025","pledge-wood-5in1-lavender-asol-75298","","","","8","default=10","","","","19","1","","8","6x250ML","","","PLAIN","0","13.73","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.69","","No Shipping class","0","78",""
"75299","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/AIR FRESHENER","75299.webp","PLEDGE 5IN1 M/S JASMINE A/SOL","PLEDGE 5IN1 M/S JASMINE A/SOL","PLEDGE 5IN1 M/S JASMINE A/SOL","1","1","","","","10","6.89","0","01/09/2025","07/09/2025","pledge-5in1-ms-jasmine-asol-75299","","","","7","default=3","","","","19","1","","7","6x250ML","","","PLAIN","0","26.73","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.99","","No Shipping class","0","79",""
"46558","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/DISHWASHER & WASHING UP","46558.webp","FAIRY LIQUID POMEGRAN PM£1.29","FAIRY LIQUID POMEGRAN PM£1.29","FAIRY LIQUID POMEGRAN PM£1.29","1","1","","","","10","7.49","0","01/09/2025","07/09/2025","fairy-liquid-pomegran-pmps129-46558","","","","30","default=6","","","","19","1","","30","10x320ML","","","PMP","0","27.53","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.29","","No Shipping class","0","80",""
"128889","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/DISHWASHER & WASHING UP","128889.webp","FAIRY LIQUID ORIGINAL PM£1.29","FAIRY LIQUID ORIGINAL PM£1.29","FAIRY LIQUID ORIGINAL PM£1.29","1","1","","","","10","7.79","0","01/09/2025","07/09/2025","fairy-liquid-original-pmps129-128889","","","","21","default=18","","","","19","1","","21","10x320ML","","","PMP","0","27.53","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.29","","No Shipping class","0","81",""
"145589","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/DISHWASHER & WASHING UP","145589.webp","FAIRY LIQUID LEMON PM£1.29","FAIRY LIQUID LEMON PM£1.29","FAIRY LIQUID LEMON PM£1.29","1","1","","","","10","7.49","0","01/09/2025","07/09/2025","fairy-liquid-lemon-pmps129-145589","","","","36","default=24","","","","19","1","","36","10x320ML","","","PMP","0","27.53","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.29","","No Shipping class","0","82",""
"112568","","en","variant_family","simple","HEALTH, BEAUTY & BABY PRODUCTS/NAPPIES & BABY TOILETRIES","112568.webp","PAMPERS BABY DRY TAPED SIZE 6 PM£6.49","PAMPERS BABY DRY TAPED SIZE 6 PM£6.49","PAMPERS BABY DRY TAPED SIZE 6 PM£6.49","1","1","","","","10","19.49","0","01/09/2025","07/09/2025","pampers-baby-dry-taped-size-6-pmps649-112568","","","","9","default=10","","","","19","3","","9","4x19'S","","","PMP","0","24.92","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","6.49","","No Shipping class","0","83",""
"22246","","en","variant_family","simple","HEALTH, BEAUTY & BABY PRODUCTS/NAPPIES & BABY TOILETRIES","22246.webp","PAMPERS BABY WIPES SENSITIVE PM£1.29","PAMPERS BABY WIPES SENSITIVE PM£1.29","PAMPERS BABY WIPES SENSITIVE PM£1.29","1","1","","","","10","9.99","0","01/09/2025","07/09/2025","pampers-baby-wipes-sensitive-pmps129-22246","","","","7","default=5","","","","19","1","","7","12x52's","","","PMP","0","22.56","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.29","","No Shipping class","0","84",""
"64200","","en","variant_family","configurable","HEALTH, BEAUTY & BABY PRODUCTS/FEMININE HYGIENE","64200.webp","ALWAYS ULTRA DAY PM£2.69","ALWAYS ULTRA DAY PM£2.69","ALWAYS ULTRA DAY PM£2.69","1","1","","","","0","0","0","01/09/2025","07/09/2025","always-ultra-day-pmps269-64200","","","","44","0","","","","0","0","","7","4x13'S","","","PMP","0","35.97","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.69","","No Shipping class","sku=64200a,pack_size=Pack 1|sku=64200c,pack_size=Pack 2","85","The special price field must be less than 0."
"64201","","en","variant_family","configurable","HEALTH, BEAUTY & BABY PRODUCTS/FEMININE HYGIENE","64201.webp","ALWAYS ULTRA DAY & NIGHT PMP£2.69","ALWAYS ULTRA DAY & NIGHT PMP£2.69","ALWAYS ULTRA DAY & NIGHT PMP£2.69","1","1","","","","0","0","0","01/09/2025","07/09/2025","always-ultra-day-night-pmpps269-64201","","","","99","0","","","","0","0","","14","4x9's","","","PMP","0","35.97","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.69","","No Shipping class","sku=64201a,pack_size=Pack 1|sku=64201c,pack_size=Pack 2","86","The special price field must be less than 0."
"20215","","en","variant_family","simple","HEALTH, BEAUTY & BABY PRODUCTS/FEMININE HYGIENE","20215.webp","TAMPAX COMPAK SUPER PLUS","TAMPAX COMPAK SUPER PLUS","TAMPAX COMPAK SUPER PLUS","1","1","","","","10","13.99","0","01/09/2025","07/09/2025","tampax-compak-super-plus-20215","","","","11","default=1","","","","19","3","","11","6x18s","","","PLAIN","0","16.44","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.99","","No Shipping class","0","87",""
"182700","","en","variant_family","simple","HEALTH, BEAUTY & BABY PRODUCTS/BATH, SHOWER, SOAP","182700.webp","CAREX HANDWASH ORIGINAL PM£1.49","CAREX HANDWASH ORIGINAL PM£1.49","CAREX HANDWASH ORIGINAL PM£1.49","1","1","","","","10","5.49","0","01/09/2025","07/09/2025","carex-handwash-original-pmps149-182700","","","","11","default=2","","","","19","1","","11","6x250ML","","","PMP","0","19.6","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.49","","No Shipping class","0","88",""
"502141","","en","variant_family","simple","HEALTH, BEAUTY & BABY PRODUCTS/BATH, SHOWER, SOAP","502141.webp","ENLIVEN ANTIBACT HANDWASH ROSE","ENLIVEN ANTIBACT HANDWASH ROSE","ENLIVEN ANTIBACT HANDWASH ROSE","1","1","","","","10","5.29","0","01/09/2025","07/09/2025","enliven-antibact-handwash-rose-502141","","","","9","default=10","","","","19","1","","2","6x500ML","","","PLAIN","0","28.99","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.49","","No Shipping class","0","89",""
"197049","","en","variant_family","simple","HEALTH, BEAUTY & BABY PRODUCTS/MEN'S TOILETRIES","197049.webp","LYNX SHOWER GEL APOLLO","LYNX SHOWER GEL APOLLO","LYNX SHOWER GEL APOLLO","1","1","","","","10","3.49","0","01/09/2025","07/09/2025","lynx-shower-gel-apollo-197049","","","","10","default=12","","","","19","1","","10","6x50ML","","","PLAIN","0","29.49","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.99","","No Shipping class","0","90",""
"195451","","en","variant_family","simple","HEALTH, BEAUTY & BABY PRODUCTS/BATH, SHOWER, SOAP","195451.webp","DOVE CREAM BAR SOAP 4PACK","DOVE CREAM BAR SOAP 4PACK","DOVE CREAM BAR SOAP 4PACK","1","1","","","","10","29.99","0","01/09/2025","07/09/2025","dove-cream-bar-soap-4pack-195451","","","","10","default=10","","","","19","1","","10","12x90GRM","","","PLAIN","0","14.07","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","3.49","","No Shipping class","0","91",""
"100531","","en","variant_family","simple","HEALTH, BEAUTY & BABY PRODUCTS/BATH, SHOWER, SOAP","100531.webp","TRESEMME COND RICH MOISTURE PM£2.50","TRESEMME COND RICH MOISTURE PM£2.50","TRESEMME COND RICH MOISTURE PM£2.50","1","1","","","","10","9.19","0","01/09/2025","07/09/2025","tresemme-cond-rich-moisture-pmps250-100531","","","","10","default=11","","","","19","1","","10","6x300ML","","","PMP","0","26.48","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.5","","No Shipping class","0","92",""
"100671","","en","variant_family","simple","HEALTH, BEAUTY & BABY PRODUCTS/BATH, SHOWER, SOAP","100671.webp","PALMOLIVE SHAMPOO 2IN1 PM£1.25","PALMOLIVE SHAMPOO 2IN1 PM£1.25","PALMOLIVE SHAMPOO 2IN1 PM£1.25","1","1","","","","10","4.59","0","01/09/2025","07/09/2025","palmolive-shampoo-2in1-pmps125-100671","","","","7","default=6","","","","19","1","","7","6x350ML","","","PMP","0","26.56","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.25","","No Shipping class","0","93",""
"502270","","en","variant_family","simple","HEALTH, BEAUTY & BABY PRODUCTS/HAIRCARE","502270.webp","SANEX SHAMPOO 2 IN 1 PM£2.00","SANEX SHAMPOO 2 IN 1 PM£2.00","SANEX SHAMPOO 2 IN 1 PM£2.00","1","1","","","","10","7.49","0","01/09/2025","07/09/2025","sanex-shampoo-2-in-1-pmps200-502270","","","","9","default=9","","","","19","1","","9","6x250ML","","","PMP","0","25.1","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2","","No Shipping class","0","94",""
"81887","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/LAUNDRY","81887.webp","DAZ LIQUID PM£3.79 20wash","DAZ LIQUID PM£3.79 20wash","DAZ LIQUID PM£3.79 20wash","1","1","","","","10","9.19","0","01/09/2025","07/09/2025","daz-liquid-pmps379-20wash-81887","","","","10","default=2","","","","19","1","","10","4x0.66L","","","PMP","0","27.26","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","3.79","","No Shipping class","0","95",""
"91543","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/CLEANING","91543.webp","DOMESTOS BLEACH PINK PM£1.49","DOMESTOS BLEACH PINK PM£1.49","DOMESTOS BLEACH PINK PM£1.49","1","1","","","","10","8.49","8.29","01/09/2025","07/09/2025","domestos-bleach-pink-pmps149-91543","","","","13","default=15","","","","19","1","","13","9x750ML","","","PMP","0","18.66","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.49","","No Shipping class","0","96",""
"900069","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/CLEANING","900069.webp","CIF TRIGGER SPRAY ORANGE & LEMON","CIF TRIGGER SPRAY ORANGE & LEMON","CIF TRIGGER SPRAY ORANGE & LEMON","1","1","","","","10","9.99","0","01/09/2025","07/09/2025","cif-trigger-spray-orange-lemon-900069","","","","8","default=3","","","","19","1","","8","6x750ML","","","PLAIN","0","23.81","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.99","","No Shipping class","0","97",""
"900072","","en","variant_family","simple","HEALTH, BEAUTY & BABY PRODUCTS/DENTAL CARE","900072.webp","COLOGATE TOOTHBRUSH ZIG ZAG FIRM PMP£2.00","COLOGATE TOOTHBRUSH ZIG ZAG FIRM PMP£2.00","COLOGATE TOOTHBRUSH ZIG ZAG FIRM PMP£2.00","1","1","","","","10","7.19","0","01/09/2025","07/09/2025","cologate-toothbrush-zig-zag-firm-pmpps200-900072","","","","11","default=11","","","","19","1","","11","6xSGL","","","PMP","0","27.1","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2","","No Shipping class","0","98",""
"900104","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/CLEANING","900104.webp","MR MUSCLE PLATINUM WINDOW & GLASS£2.75","MR MUSCLE PLATINUM WINDOW & GLASS£2.75","MR MUSCLE PLATINUM WINDOW & GLASS£2.75","1","1","","","","10","9.79","0","01/09/2025","07/09/2025","mr-muscle-platinum-window-glassps275-900104","","","","9","default=8","","","","19","1","","9","6x750ML","","","PMP","0","28.8","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","2.75","","No Shipping class","0","99",""
"192021","","en","variant_family","configurable","HOUSEHOLD, CLEANING & PAPER/KITCHEN ACCESSORIES","192021.webp","STEEL SCRUBBERS","STEEL SCRUBBERS","STEEL SCRUBBERS","1","1","","","","0","0","0","01/09/2025","07/09/2025","steel-scrubbers-192021","","","","25","0","","","","0","0","","25","10x6 PC","","","PLAIN","0","15.27","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.99","","No Shipping class","sku=192021a,pack_size=Pack 1|sku=192021c,pack_size=Pack 2","100","The special price field must be less than 0."
"192024","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/KITCHEN ACCESSORIES","192024.webp","SPONGE SCOURERS","SPONGE SCOURERS","SPONGE SCOURERS","1","1","","","","10","0.59","0","01/09/2025","07/09/2025","sponge-scourers-192024","","","","9","default=25","","","","19","1","","9","1x5 PC","","","PLAIN","0","20.45","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.89","","No Shipping class","0","101",""
"192025","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/KITCHEN ACCESSORIES","192025.webp","SPONGE SCRUBBERS","SPONGE SCRUBBERS","SPONGE SCRUBBERS","1","1","","","","10","0.59","0","01/09/2025","07/09/2025","sponge-scrubbers-192025","","","","152","default=218","","","","19","1","","152","1x10 PC","","","PLAIN","0","28.48","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","0.99","","No Shipping class","0","102",""
"192027","","en","variant_family","simple","HOUSEHOLD, CLEANING & PAPER/KITCHEN ACCESSORIES","192027.webp","FOIL CONTAINER WITH LIDS 230MM","FOIL CONTAINER WITH LIDS 230MM","FOIL CONTAINER WITH LIDS 230MM","1","1","","","","10","9.99","0","01/09/2025","07/09/2025","foil-container-with-lids-230mm-192027","","","","18","default=18","","","","19","1","","18","1x50 PC","","","PLAIN","0","25.03","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","15.99","","No Shipping class","0","103",""
"192038","","en","variant_family","simple","NON-FOOD AND STATIONERY/FOOD & DRINK DISPOSABLE","192038.webp","REUSABLE DELUX 9"" 3 COMPARTMENT ROUND PLASTIC P","REUSABLE DELUX 9"" 3 COMPARTMENT ROUND PLASTIC P","REUSABLE DELUX 9"" 3 COMPARTMENT ROUND PLASTIC P","1","1","","","","10","3.99","0","01/09/2025","07/09/2025","reusable-delux-9-3-compartment-round-plastic-p-192038","","","","18","default=19","","","","19","1","","18","1x100 PC","","","PLAIN","0","20.07","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","5.99","","No Shipping class","0","104",""
"902043","","en","variant_family","simple","NON-FOOD AND STATIONERY/FOOD & DRINK DISPOSABLE","902043.webp","REUSABLE DELUX HEAVY- DUTY P COMPARTMENT","REUSABLE DELUX HEAVY- DUTY P COMPARTMENT","REUSABLE DELUX HEAVY- DUTY P COMPARTMENT","1","1","","","","10","7.49","0","01/09/2025","07/09/2025","reusable-delux-heavy-duty-p-compartment-902043","","","","13","default=13","","","","19","1","","13","1x50 PC","","","PLAIN","0","18.22","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","10.99","","No Shipping class","0","105",""
"903282","","en","variant_family","configurable","NON-FOOD AND STATIONERY/FOOD & DRINK DISPOSABLE","0","REUSABLE DELUX PLASTIC SPOONS 75PC","REUSABLE DELUX PLASTIC SPOONS 75PC","REUSABLE DELUX PLASTIC SPOONS 75PC","1","1","","","","0","0","0","01/09/2025","07/09/2025","reusable-delux-plastic-spoons-75pc-903282","","","","38","0","","","","0","0","","1","1x75PC","","","PLAIN","0","20.34","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.19","","No Shipping class","sku=903282a,pack_size=Pack 1|sku=903282c,pack_size=Pack 2","106","The special price field must be less than 0."
"903283","","en","variant_family","configurable","NON-FOOD AND STATIONERY/FOOD & DRINK DISPOSABLE","0","WOODEN SPOONS","WOODEN SPOONS","WOODEN SPOONS","1","1","","","","0","0","0","01/09/2025","07/09/2025","wooden-spoons-903283","","","","18","0","","","","0","0","","1","1x100PC","","","PLAIN","0","28.24","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.99","","No Shipping class","sku=903283a,pack_size=Pack 1|sku=903283c,pack_size=Pack 2","107","The special price field must be less than 0."
"20051","","en","variant_family","simple","NON-FOOD AND STATIONERY/FOOD & DRINK DISPOSABLE","20051.webp","DINA DELUXE COMP PLASTIC PLATES 9''","DINA DELUXE COMP PLASTIC PLATES 9''","DINA DELUXE COMP PLASTIC PLATES 9''","1","1","","","","10","4.49","0","01/09/2025","07/09/2025","dina-deluxe-comp-plastic-plates-9-20051","","","","19","default=19","","","","19","1","","19","1x50'S","","","PLAIN","0","32.57","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","7.99","","No Shipping class","0","108",""
"74058","","en","variant_family","simple","NON-FOOD AND STATIONERY/STATIONERY","74058.webp","DINA BAG CLIPS 74058","DINA BAG CLIPS 74058","DINA BAG CLIPS 74058","1","1","","","","10","0.59","0","01/09/2025","07/09/2025","dina-bag-clips-74058-74058","","","","39","default=39","","","","19","1","","39","1x13PC","","","PLAIN","0","45.12","","WEEK 36 PROMOTION","01/09/2025","07/09/2025","","1.29","","No Shipping class","0","109",""
